inchi,smiles,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_7,prediction_8
"InChI=1/C9H11/c1-3-5-7-9-8-6-4-2/h3-4,9H,1-2,5,7H2",C=CC#C[CH]CCC=C,419.324798,480.03032,171.58584,211.25016,245.81,274.42856,318.02584,349.65688,398.14944,421.3711383257674,479.2702710825837,171.9493996882287,211.19365279932407,245.22581184604434,274.31362738090075,317.83431649982737,350.5355796964591,400.51544225178986
"InChI=1/C7H15/c1-5-6-7(2,3)4/h5H,6H2,1-4H3",C[CH]CC(C)(C)C,-17.617938,413.88128,161.25136,205.39256,244.68032,277.65024,328.8624,366.64392,425.38728,-18.086735150189355,411.1473841567898,162.96265366480134,206.57212718024692,245.05133288968847,277.5430776991376,327.89548130144385,365.5821876752352,423.25866987107776
"InChI=1/C7H11/c1-4-6-7(3)5-2/h1-2,4,6H2,3H3",[CH2]CCC(C)=C=C,287.71663,417.5632,148.07176,180.37224,209.66024,234.7224,274.55408,304.386,351.0376,287.56098771033305,416.53155421241024,147.95573520108985,181.1476208284032,210.21894426835203,235.46710633083407,273.9101975186995,303.8130513365407,350.18757926457306
"InChI=1/C8H13/c1-4-6-7-8(3)5-2/h5,7H,1-2,4,6H2,3H3/b8-7-",[CH2]CC/C=C(/C)C=C,210.933902,436.76776,166.1048,211.7104,250.6216,281.83424,328.0256,361.24656,412.91896,210.66888746174004,437.6286093533207,165.93852606735112,211.2320890152444,249.70548915535045,281.2702810898593,327.77359079953794,361.8458167824096,413.6563854448689
"InChI=1/C3H3/c1-3-2/h1H,2H2",C#C[CH2],348.118814,254.26168,62.67632,72.25768,79.66336,85.60464,94.9768,102.21512,114.34872,347.51587792014567,252.5488546224089,62.02202306530572,72.18970995454382,79.70230633629012,85.91079991414352,95.91143216440804,102.30331348029046,115.14996103371425
"InChI=1/C5H9/c1-3-5-4-2/h3,5H,1,4H2,2H3",C=C[CH]CC,110.790618,339.95,106.44096,133.42776,157.5276,177.90368,209.91128,233.76008,271.24872,110.14262521727008,336.2707833499711,106.0462897256553,133.4528710843824,156.87599515113052,178.45508878016642,211.04611188891175,234.562421762087,273.2212440309547
"InChI=1/C9H15/c1-3-5-7-9-8-6-4-2/h3-4,7H,1-2,5-6,8-9H2",C=CC[CH]CCCC=C,214.387742,507.18448,187.6524,233.4672,274.8888,310.0344,365.054,405.76432,468.98456,215.91325133109711,507.40279820565934,190.02314940979124,234.52225644498174,275.0937719495972,310.37795688042075,363.93691114227727,404.84409703225845,467.6250967276418
"InChI=1/C8H15/c1-3-5-7-8-6-4-2/h3-4H,1,5-8H2,2H3",C=CCCCC[CH]C,108.71729,478.60776,175.56064,217.7772,256.8976,290.66248,344.134,384.00752,446.09808,108.79099126972329,478.41762192430355,176.70561376866897,218.24379107709365,256.8745240044041,290.91708996412456,343.3269498478498,383.3671586510906,445.0738434471097
"InChI=1/C9H17/c1-4-5-6-7-8-9(2)3/h7-9H,1,4-6H2,2-3H3/b8-7+",[CH2]CCC/C=C/C(C)C,80.962674,499.19304,204.3884,253.04832,296.81296,334.05056,392.83576,436.85144,505.8456,80.90103161984402,499.59538180877985,205.12649621376138,253.75793923194954,298.08665023751075,335.8925364206121,393.6033464840166,437.885025622565,505.8539223401283
"InChI=1/C8H17/c1-7(2)6-8(3,4)5/h7H,3,6H2,1-2,4-5H3",[CH2]C(C)(C)CC(C)C,-21.670194,436.64224,199.11656,247.39992,289.99304,325.64072,381.12056,422.24928,486.76656,-25.50649850168415,443.35444881280046,199.11953184992132,247.81805315033824,290.329377966934,325.9798218116866,380.1499506178949,421.4248638016866,487.51753891820107
"InChI=1/C8H13/c1-4-6-7-8(3)5-2/h5H,1-4,6-7H2",[CH2]CCCC(=C)C=C,218.737062,450.6168,171.46032,215.81072,252.54624,282.33632,327.69088,361.03736,413.17,217.8030369613174,447.8927112077411,172.82961842748023,215.60578865423895,252.0231599213061,282.24948055845505,327.13329634160687,361.0659411163966,413.0178593450171
"InChI=1/C7H15/c1-4-6-7(3)5-2/h5,7H,4,6H2,1-3H3/t7-/m0/s1",C[CH][C@H](C)CCC,-0.982354,436.6004,174.01256,212.42168,247.60912,278.15232,327.35616,364.76112,423.96472,-2.0153386065174175,441.3989314396059,169.32111409718846,209.2757823910572,245.7396290741354,277.75189244400036,327.463359542686,365.56219325897473,425.8229515724736
"InChI=1/C9H15/c1-4-6-7-8-9(3)5-2/h4-5,9H,1-3,6-8H2/t9-/m1/s1",[CH2][C@H](C=C)CCCC=C,218.64287,495.21824,204.30472,249.5756,288.40312,320.99648,372.29232,410.70144,471.3276,219.7422262005009,494.87174969956743,205.07528668401756,249.58012132432776,288.8888910935775,322.3321839582431,373.02461736598644,411.79397860390634,471.9907246628567
"InChI=1/C5H9/c1-3-5-4-2/h3H,1-2,4-5H2",[CH2]CCC=C,183.784682,357.9412,107.65432,134.13904,157.61128,177.35976,208.32136,231.50072,268.06888,186.54188482158327,357.4733300464843,108.44676119102513,134.8183723583453,157.32562276198422,176.0010749658072,208.32976268190504,229.47851441636203,267.7387568024256
"InChI=1/C6H7/c1-3-5-6-4-2/h1,4-6H,2H3/b6-4-",C#C[CH]/C=C\C,346.616002,348.15064,111.41992,137.2352,159.24304,177.44344,205.51808,226.1452,258.23648,349.86628206302197,346.2407712692734,112.36252323224699,137.94683100884336,159.85251295305383,178.2318940843803,205.86430220292385,226.81916362185763,259.0823276434136
"InChI=1/C8H17/c1-4-7-8(5-2)6-3/h5,8H,4,6-7H2,1-3H3/t8-/m0/s1",C[CH][C@@H](CC)CCC,-22.887738,476.85048,192.96608,239.65952,281.66688,317.52376,374.38432,417.06112,484.0888,-24.469022713455757,475.69018160613234,194.80476497373746,240.50024747097672,282.1061795764647,318.18233454262906,373.99266153044874,416.84788653925284,483.97344742784946
"InChI=1/C5H11/c1-4-5(2)3/h5H,1,4H2,2-3H3",[CH2]CC(C)C,50.22991,357.64832,120.29,150.4148,177.27608,199.9952,235.81024,262.71336,305.30648,51.187212711261026,357.80769973956626,120.07765222693206,149.9884467530506,176.839307821488,200.08869109169817,235.7945665117716,262.66479182393965,306.5178267581905
"InChI=1/C6H11/c1-3-5-6-4-2/h3,5H,1,4,6H2,2H3",C=C[CH]CCC,91.086018,378.06624,126.52416,161.33504,192.0456,217.69352,257.27416,286.3948,331.62384,91.26804350417913,373.83983982268137,130.0237334022599,162.8158734528173,192.9530451987537,217.5072290304462,256.32899081553705,286.6241444304838,331.43805533096065
"InChI=1/C6H9/c1-3-5-6-4-2/h3-5H,1-2,6H2",C=C[CH]CC=C,217.147246,364.51008,120.12264,149.53616,175.60248,197.44296,231.166,255.93528,294.59544,216.68313338625768,366.96160146368845,119.67079760383874,149.09429256967113,175.4204056000321,197.4964934678939,230.90579017738148,255.47888582296065,294.563408482536
"InChI=1/C8H11/c1-3-5-7-8-6-4-2/h3-5,7-8H,1-2,6H2/b8-7-",C=C[CH]/C=C\CC=C,249.055818,409.99016,154.01304,192.8824,227.23304,255.8516,299.65808,331.49832,380.5348,250.67310720910123,410.45994462919316,156.52087914643081,195.75782889087043,229.983257734956,258.38303841629227,300.66077262209956,332.2520875039642,379.1952078939953
"InChI=1/C9H17/c1-4-7-8-9(5-2)6-3/h5,9H,1-2,4,6-8H2,3H3/t9-/m1/s1",[CH2]CCC[C@H](C=C)CC,90.196762,496.4316,215.09944,265.18192,308.44448,344.5524,400.99456,443.16928,509.48568,89.92744912851177,497.65792048489067,214.50100578635846,262.936305343742,306.4273759962079,343.65936643318713,400.207188797717,443.266451128005,509.7921035918235
"InChI=1/C7H15/c1-3-5-7-6-4-2/h5H,3-4,6-7H2,1-2H3",CC[CH]CCCC,5.73715,453.50376,163.25968,202.7148,239.65952,271.7508,323.214,361.95784,422.70952,7.099566255093407,449.78118932533994,162.74440245056843,202.1244929648812,239.05692972319247,271.7698328598778,322.4171680220362,361.48404865268606,421.5770065355548
"InChI=1/C9H13/c1-3-5-7-9-8-6-4-2/h3,5,7-9H,1-2,4,6H2/b7-5+,9-8+",[CH2]CC/C=C/C=C/C=C,292.763922,455.30288,181.12536,230.62208,273.25704,307.3148,356.56048,390.53456,441.28648,294.7687028431833,458.36323385413124,181.39579094178396,230.61544916617024,273.2138725093305,307.5832651110975,355.876319845931,390.43714686807937,440.33587475355523
"InChI=1/C7H11/c1-4-7(5-2)6-3/h4-5,7H,1-3,6H2",[CH2]CC(C=C)C=C,261.687966,416.18248,148.1136,182.08768,212.17064,237.35832,276.43688,305.39016,350.91208,262.3299989109798,412.70330677413233,149.550892766942,184.03104315386392,213.47378965887415,238.49558978592125,275.6680631471469,304.02598252653036,348.3024061074354
"InChI=1/C7H15/c1-6(2)5-7(3)4/h6-7H,1,5H2,2-4H3/t6-/m1/s1",[CH2][C@H](C)CC(C)C,4.038446,426.26592,176.64848,218.78136,254.68008,284.67936,332.16776,368.10832,425.42912,2.9066270694830507,426.36509121451843,175.09504156795597,216.3312035780687,252.64708010149997,283.5951573057302,331.600946984699,369.07588490528497,427.6029653120888
"InChI=1/C5H7/c1-3-5-4-2/h5H,1-3H2",[CH2]CC=C=C,345.631662,343.96664,100.2068,122.42384,141.71208,157.86232,183.13368,202.0872,231.91912,346.8342240014614,341.7866380410428,100.26270204638621,122.3477774095544,141.78780055353755,159.25884115684246,183.93058998892934,202.66699881738663,231.90509220935775
"InChI=1/C6H11/c1-3-5-6-4-2/h3-5H,6H2,1-2H3/b5-3-",C[CH]C/C=C\C,145.963362,397.18712,123.6372,153.9712,182.71528,207.86112,248.1112,278.31968,325.38968,144.60587532156313,393.3104657280343,125.51602992297047,154.99983538237373,183.09822522775318,208.15424578738478,247.36079888397225,277.5643069242134,324.44423875713
"InChI=1/C8H15/c1-4-6-7-8(3)5-2/h4,8H,1,3,5-7H2,2H3/t8-/m1/s1",[CH2][C@H](CC)CCC=C,116.47861,469.4448,185.64408,227.94432,266.14424,298.61208,349.74056,387.89864,447.81352,116.21238920976157,466.49753774054574,185.71945007464248,228.72103801329956,266.7274283310767,299.15509833595837,348.8024479110003,387.06720012558617,446.6977207138684
"InChI=1/C7H9/c1-4-7(5-2)6-3/h1,5H,2,6H2,3H3",C#C[C](C=C)CC,321.304842,383.92384,134.7248,167.73656,195.602,218.44664,253.46672,279.03096,318.6116,322.6353970527675,385.22556370779296,137.35164788120807,170.0694037364018,197.50882018463307,220.38587433677796,253.96688500864988,279.46178325612937,318.1793850200388
"InChI=1/C9H17/c1-6-7-8(2)9(3,4)5/h6,8H,1-2,7H2,3-5H3/t8-/m1/s1",[CH2][C@H](CC=C)C(C)(C)C,79.824626,467.05992,211.83592,263.42464,307.27296,343.7156,400.49248,442.83456,509.27648,77.09834434977748,466.9637208875044,209.8256386163491,262.11034514971095,306.6965861532891,343.658238593899,400.2239337597614,443.03795574872214,509.061474719883
"InChI=1/C9H17/c1-4-6-7-8-9(3)5-2/h4,9H,1,3,5-8H2,2H3/t9-/m0/s1",[CH2][C@@H](CC)CCCC=C,96.016706,509.15096,211.83592,258.52936,301.28984,337.98352,396.0156,439.40368,507.39368,95.89771059302464,506.3091297732982,210.77625178143697,258.9322611512594,301.871823639264,338.72936356083943,395.2739822186349,438.86816228191833,506.3636385662352
"InChI=1/C7H11/c1-3-5-7-6-4-2/h3-5H,1-2,6-7H2",C=C[CH]CCC=C,195.869462,409.86464,139.87112,177.1924,209.78576,236.77256,278.0268,308.10976,354.67768,196.27024222466508,403.5015275352051,144.04845190402045,179.36084677191917,210.73086656178359,237.65126109886174,277.7178750634888,308.1373577280682,354.5775276919065
"InChI=1/C6H11/c1-4-6(3)5-2/h5H,1,4H2,2-3H3/b6-5+",[CH2]C/C(C)=C/C,143.77513,388.44256,129.32744,158.74096,186.56456,210.83176,249.86848,279.36568,325.68256,145.38215849865043,388.4242325612543,129.77948997234645,159.3719048167012,186.71914507192804,211.45120198634527,249.42486805888382,278.86528317102307,325.01063639822655
"InChI=1/C8H17/c1-3-5-7-8-6-4-2/h1,3-8H2,2H3",[CH2]CCCCCCC,-3.076498,482.37336,196.31328,239.40848,280.24432,315.93384,373.08728,416.18248,483.75408,-4.698161946395629,484.04007386246343,194.94345846363808,239.16643057595752,280.4390978661981,316.58887972758475,372.7738610367453,416.0942730095509,483.35533025920955
"InChI=1/C8H13/c1-3-5-7-8-6-4-2/h3-6H,1,7-8H2,2H3/b6-4+",C=C[CH]CC/C=C/C,161.993654,441.57936,168.53152,207.81928,243.5088,273.88464,321.7496,357.35544,412.83528,164.77194666269637,445.2843420541925,166.89205119457006,206.46475161402077,242.63499090859244,273.94141691917343,321.67160956217333,358.07160598965163,413.5049030051281
"InChI=1/C7H13/c1-4-6-7(3)5-2/h5H,1,4,6H2,2-3H3/b7-5-",[CH2]CC/C(C)=C\C,121.250514,423.16976,151.08424,188.61472,222.71432,251.91864,298.06816,332.46064,386.22504,121.21654785297054,421.3515425038849,151.44197240329595,188.83356507934582,222.80107224646184,251.91069769496863,297.3232361922536,331.9830972029637,385.8198890163404
"InChI=1/C7H15/c1-5-7(4)6(2)3/h7H,5H2,1-4H3/t7-/m1/s1",CC[C@@H](C)[C](C)C,-16.638882,432.91848,160.83296,201.75248,239.57584,272.1692,323.92528,362.66912,423.12792,-18.799440151988648,432.9119871134283,162.47106719850564,202.83322226447154,239.7391062006242,272.16828908170544,322.6300234571619,361.4158745449067,422.35278133962606
"InChI=1/C6H9/c1-3-5-6-4-2/h3-6H,1H2,2H3/b6-4-",C=C[CH]/C=C\C,163.61715,350.87024,114.2232,145.35216,172.88288,195.93672,231.45888,257.39968,297.44056,166.69050837033495,346.9209110860926,116.03330516578481,147.0289365862306,174.1596838258932,197.31528728893798,232.14320315282458,258.3337271951402,297.2783577151504
"InChI=1/C7H13/c1-4-5-6-7(2)3/h4,7H,1-2,5-6H2,3H3/t7-/m1/s1",[CH2][C@H](C)CCC=C,136.530482,429.86416,159.57776,197.31744,230.7476,258.90592,303.04712,336.01704,387.94048,135.79850487614306,429.6217283594477,160.7239316186156,198.2168487895561,231.10861076153165,259.3491972431193,302.59608049503197,335.96463327461026,388.2814560257805
"InChI=1/C7H9/c1-4-7(5-2)6-3/h4-6H,1-3H2",C=C[C](C=C)C=C,253.714754,365.76528,136.73312,172.21344,201.83616,225.64312,260.53768,284.80488,320.9128,254.5707652933859,362.64689271130686,138.08603222103713,173.0710987181092,201.9481239953735,225.9393314947678,259.7599868504346,285.04483469750505,323.0553267809435
InChI=1/C6H/c1-3-5-6-4-2/h1H,[C]#CC#CC#C,1012.252358,311.16408,95.14416,106.52464,114.76712,121.25232,131.12656,138.15568,148.532,1013.3395140693057,309.98926965241594,95.84413657734234,107.14407023620979,115.14468788581456,121.31837449820739,131.18377837190303,137.63297985341842,148.39435339737167
"InChI=1/C11H21/c1-3-5-7-9-11-10-8-6-4-2/h3-5H,6-11H2,1-2H3/b5-3-",C[CH]CCCCCC/C=C\C,40.04305,596.59656,245.14056,303.00528,357.98304,405.76432,481.53656,537.8532,624.83856,42.01149871614851,597.7977441218321,245.5513843890871,303.3608729609179,358.0899471488664,406.38576383610354,480.806744877441,537.7528914807328,625.0302961351708
InChI=1/C3H3/c1-3-2/h1H3,[C]#CC,528.993134,259.91008,51.96528,60.8772,69.28704,76.60904,88.2824,96.98512,110.41576,529.6069923284389,258.09197588020805,52.52926281094287,62.056218261289104,69.83274108138158,75.91311553801762,87.73387002624872,95.2189990460434,112.16645417033408
"InChI=1/C7H13/c1-4-7(5-2)6-3/h4,7H,1-2,5-6H2,3H3/t7-/m0/s1",[CH2]C[C@H](C=C)CC,132.693754,421.28696,166.06296,204.68128,237.19096,264.09408,306.2688,338.15088,388.86096,133.9718399803871,420.47183074138434,165.8037557340686,202.75704724639212,235.2484838315633,263.1595787813389,305.3818763486197,337.63703227581755,388.3765105776274
"InChI=1/C3H5/c1-3-2/h1,3H,2H3",[CH]=CC,265.343498,271.3324,63.806,77.23664,89.3284,99.74656,116.44072,129.24376,149.578,265.1486776010987,270.9615592084726,64.58752425087599,77.95533413138298,89.01380815654926,100.30536575495682,117.1167838237937,129.6667621711186,148.42738435613882
"InChI=1/C6H11/c1-4-5-6(2)3/h4,6H,1-2,5H2,3H3/t6-/m0/s1",[CH2][C@@H](C)CC=C,156.042618,391.28768,136.10552,168.02944,196.14592,219.82736,256.8976,284.59568,328.40216,155.9707608172132,390.16594355275146,136.0855906846969,167.84239596076094,195.8246685301794,219.11949878944782,255.52296095300213,284.5079129898231,328.1267560417887
"InChI=1/C6H9/c1-3-5-6-4-2/h3,5-6H,1-2,4H2/b6-5-",[CH2]C/C=C\C=C,268.455638,366.97864,120.79208,152.9252,180.70696,202.96584,235.35,258.1528,293.54944,267.1907498559482,367.53870800985777,121.52356999612022,153.14811466936743,180.6118431480939,203.24353954035706,235.67652254296948,259.298037336379,295.0093626440491
"InChI=1/C8H13/c1-4-7-8(5-2)6-3/h4-5,7H,2,6H2,1,3H3/b7-4-",C=C[C](/C=C\C)CC,123.471566,422.66768,167.23448,210.37152,248.40408,280.28616,329.40632,364.97032,418.31632,122.21165852171015,421.29995072447844,166.82536100695768,210.8264993246808,249.46891225826658,282.08643729136793,330.4794874709364,366.0675972886884,419.859994279246
"InChI=1/C6H5/c1-3-5-6-4-2/h1,5H,2H3",C#C[CH]C#CC,522.359798,351.99992,107.06856,126.7752,143.13464,156.73264,178.11288,194.01208,218.78136,523.8076917477829,348.1941094641036,107.92866822456753,127.29812489941861,143.82745437592058,156.6874380699127,179.6389739821937,195.26059364643146,220.094278924396
"InChI=1/C4H7/c1-3-4-2/h1,3H,4H2,2H3",[CH]=CCC,244.684946,311.54064,85.31176,105.52048,123.34432,138.40672,162.3392,180.37224,208.90712,245.91456989139343,312.84491650855034,84.6136646587212,105.02975580672509,123.65437347423625,138.0904020616996,161.2187074039744,180.85069259293664,209.30503496288406
"InChI=1/C8H15/c1-7(2)5-6-8(3)4/h5H,6H2,1-4H3",C[C](C)CC=C(C)C,72.02361,462.332,170.2888,209.8276,248.19488,282.12712,337.06304,378.4428,442.91824,72.1641680533888,461.74638142775484,169.6244307445576,210.3347005755469,248.82485192554384,283.482725826697,337.506309058916,378.9704114305568,443.12019986502764
"InChI=1/C8H17/c1-7(2)5-6-8(3)4/h7-8H,1,5-6H2,2-4H3/t7-/m1/s1",[CH2][C@H](C)CCC(C)C,-16.825122,473.46144,192.38032,240.24528,283.38232,319.90864,377.02024,419.40416,485.51136,-17.20676538638898,466.7766657988325,196.1209093088608,243.291545797404,285.0130611183587,320.79240137015427,376.09371874469923,418.6988649529804,485.17092833762825
"InChI=1/C7H7/c1-3-5-7-6-4-2/h1,5H,4H2,2H3",C#C[CH]C#CCC,502.743062,395.26248,128.4488,154.89168,176.9832,195.26728,223.76032,244.93136,277.94312,503.8099403321507,397.20198448296253,128.13496109628187,155.07871287877825,176.66304783364887,195.71333256009217,223.14568837470017,244.60064647525007,278.30410012018916
"InChI=1/C6H9/c1-3-5-6-4-2/h3H,1-2,5-6H2",C=[C]CCC=C,312.387638,386.35056,121.67072,149.53616,174.43096,195.51832,228.61376,253.17384,291.49928,313.52873222519486,384.85383667132066,121.89489729125663,149.4958634134352,174.21112664222414,195.97468581845928,228.58674881720015,253.33583944086638,292.481951026014
"InChI=1/C8H15/c1-4-6-7-8(3)5-2/h5,8H,1-2,4,6-7H2,3H3/t8-/m0/s1",[CH2]CCC[C@@H](C)C=C,112.194194,464.88424,190.9996,233.71824,270.87216,302.33584,352.20912,389.7396,448.85952,112.81642172489327,463.3868518716901,188.62445546561625,231.2952881006982,269.5465940724194,302.4732837598523,352.47116247905694,390.52693487754846,449.849424696234
"InChI=1/C11H21/c1-6-8-9-10(7-2)11(3,4)5/h7,10H,1-2,6,8-9H2,3-5H3/t10-/m0/s1",[CH2]CCC[C@H](C=C)C(C)(C)C,32.959538,534.75704,254.63824,322.29352,379.99088,427.1864,499.02568,551.36752,632.24424,33.32753970576087,534.0826989863277,256.5152480182832,321.4819686893172,378.25093295702203,425.6453966148354,496.7004768111203,549.8613674845462,630.2238982925744
"InChI=1/C4H7/c1-3-4-2/h3H,1-2H3",C/[C]=C/C,221.191786,312.5448,85.01888,102.34064,119.28584,134.43192,159.24304,178.19656,207.98664,220.74306402835367,311.322218310114,84.60811872607067,102.00479335840586,118.39494608478381,134.23880739616038,158.44588663125506,178.14649450962355,207.0258263716376
"InChI=1/C8H13/c1-3-5-7-8-6-4-2/h3-7H,8H2,1-2H3/b6-4-,7-5+",C[CH]/C=C/C/C=C\C,156.960302,434.42472,163.21784,201.29224,237.31648,268.52912,318.02584,354.76136,411.66376,157.21637827945145,436.6309857920269,162.50979142999546,200.97371667035458,237.32242250999943,268.94518285946424,317.6774030352768,354.5694376050492,410.82662465601345
"InChI=1/C11H21/c1-6-7-8-9-10(2)11(3,4)5/h1-2,6-9H2,3-5H3",[CH2]CCCCC(=C)C(C)(C)C,33.07669,549.44288,251.83496,314.34392,369.78192,416.55904,489.48616,543.45976,627.43264,34.73514001328877,548.4861018370954,251.18185385434907,314.71535089970143,370.5854459368392,417.5893551260607,489.05232514898154,543.2699917138006,625.6632899116107
"InChI=1/C8H13/c1-4-6-7-8(3)5-2/h4-5H,1-2,6-7H2,3H3",C=CCC[C](C)C=C,157.391254,441.74672,164.89144,205.47624,241.79336,272.5876,320.78728,356.56048,412.3332,158.36254200739899,441.8794134317933,165.74655895999086,206.04408906854076,242.50336025617725,273.8344366633661,321.42777281150484,357.4779400040464,412.86969086659997
"InChI=1/C9H7/c1-4-7-9(6-3)8-5-2/h3H,1-2H3",C#C[C](C#CC)C#CC,706.33695,434.25736,155.854,184.68176,209.15816,229.78528,262.25312,286.31112,323.38136,706.4590796769853,432.80516443409556,156.4320886256997,185.6531229506139,209.87281322537828,230.94597457124019,262.16020957050637,286.5727880560077,323.24893093674376
"InChI=1/C6H11/c1-3-5-6-4-2/h3-4H,1,5-6H2,2H3",C=CCC[CH]C,150.277066,401.78952,125.89656,157.86232,187.0248,212.00328,251.4584,280.87192,326.7704,150.11703697695475,399.1163228994773,127.48689315184109,158.37163912953795,187.23570633108346,212.16425487959944,250.9874385120273,280.42571966996144,326.6175635677232
"InChI=1/C6H13/c1-5-6(2,3)4/h5H,1-4H3",C[CH]C(C)(C)C,7.755982,382.45944,138.99248,175.56064,208.19584,235.81024,279.282,311.95904,363.50592,8.564621130082259,380.8991754181675,139.9305899611971,175.5589479581532,207.6822273396218,236.26220953229807,278.1822603154907,312.2143500081861,361.8398656783464
"InChI=1/C7H11/c1-3-5-7-6-4-2/h1,3-4H,2,5-7H2",[CH]=CCCCC=C,306.532078,422.83504,146.35632,180.45592,210.6644,236.10312,275.80928,305.26464,351.20496,308.5205237058931,419.5055637318271,146.8702474558651,180.7499642193745,210.81566229908913,236.60678793146678,275.46489372835146,305.30179446128625,351.57029793599065
"InChI=1/C7H13/c1-4-5-6-7(2)3/h6H,1,4-5H2,2-3H3",[CH2]CCC=C(C)C,119.873978,424.92704,151.20976,188.57288,222.75616,252.086,298.48656,333.00456,386.76896,120.33360167421043,426.6181979508574,151.3134846804346,188.23086010681908,221.9256642079288,251.4959582934189,296.9770482129095,331.9067945240878,385.629001222281
"InChI=1/C8H15/c1-4-5-6-7-8(2)3/h4-5H,6-7H2,1-3H3/b5-4-",C/C=C\CC[C](C)C,100.376642,468.14776,165.72824,208.19584,248.48776,283.54968,339.23872,380.5348,444.38264,98.13005840811172,469.0004260733604,164.85597113362832,207.39972193778107,247.85922221658177,283.9834629739649,339.02698574934175,380.6421096928765,444.7207164208162
"InChI=1/C8H17/c1-5-8(4,6-2)7-3/h4-7H2,1-3H3",[CH2]C(CC)(CC)CC,-15.155706,432.6256,202.79848,254.05248,296.39456,330.78704,383.79832,423.58816,486.97576,-16.35765763016323,439.3856926769256,202.16916932659757,250.00636317989827,292.42336360439117,328.15258657773694,382.9010022431209,424.4171356417069,489.2184522039266
"InChI=1/C9H13/c1-3-5-7-9-8-6-4-2/h1,5,7H,2,4,6,8-9H2/b7-5+",C#C/C=C/CCCC[CH2],375.232314,484.25616,187.94528,229.36688,265.684,296.18536,343.79928,379.0704,434.13184,376.61737264128953,483.2737115795202,189.2664006448125,230.6720965989329,266.9695243547919,297.922769437138,344.4755580807655,380.31203053284935,435.34350972844334
"InChI=1/C4H7/c1-3-4-2/h1,4H2,2H3",C=[C]CC,229.873586,314.0092,84.3076,103.80504,121.50336,136.77496,161.16768,179.57728,208.65608,229.3009935173944,314.7199331006861,83.39387916595359,102.91177995499348,121.43622301982577,136.21254964700046,159.80847917314213,179.08346026226928,207.33288390280853
"InChI=1/C5H11/c1-3-5-4-2/h5H,3-4H2,1-2H3",CC[CH]CC,47.506126,368.90328,114.76712,143.21832,169.82856,193.00792,230.37104,258.65488,303.29816,48.547815753582626,367.81873779712294,114.38284116881348,142.84654625963626,169.31763909357977,192.0497346058894,230.8837422956052,258.91194578126687,303.68136561037454
"InChI=1/C6H13/c1-4-6(3)5-2/h4-5H2,1-3H3",CC[C](C)CC,13.379278,406.894,130.37344,165.72824,198.69816,227.27488,273.04784,307.48216,361.41392,13.123171418864644,404.92850290863794,131.16804417248994,165.81269525586754,198.5043235902768,227.35070488057525,272.9737339484882,307.0048391098462,360.4385127653875
"InChI=1/C11H21/c1-3-5-7-9-11-10-8-6-4-2/h4,6H,1,3,5,7-11H2,2H3/b6-4+",[CH2]CCCCCCC/C=C/C,48.43197,596.38736,257.23232,312.87952,365.59792,411.4964,484.84192,539.81968,625.508,48.797151498572475,596.6806844103768,256.76668013752675,312.8037975345195,365.56033032448823,412.05643404177516,484.344224376758,540.284415823151,626.6905319038291
"InChI=1/C5H5/c1-3-5-4-2/h3H,1-2H2",[CH2]C#CC=C,389.022986,318.23504,94.64208,114.13952,130.20608,143.13464,162.46472,176.39744,197.98688,389.8413159422269,320.33452711489144,94.46557617563431,113.28263642191109,128.7818802759158,142.72838267087178,161.35715472228378,176.29872392280384,198.27432455170037
"InChI=1/C11H21/c1-5-6-7-8-9-10-11(2,3)4/h5,10H,1,6-9H2,2-4H3",C=CCCCC[CH]C(C)(C)C,28.394794,569.06584,249.61744,312.16824,368.02464,415.09464,488.35648,542.53928,626.7632,27.970065968721855,568.0247525931849,248.9577902189683,311.23147385080324,366.9388745796298,414.65884536642415,486.8757204915334,541.7930482533241,626.2808094806676
"InChI=1/C9H17/c1-5-7-9(6-2)8(3)4/h6,8-9H,1-2,5,7H2,3-4H3/t9-/m0/s1",[CH2]CC[C@H](C=C)C(C)C,85.548338,484.5072,208.65608,261.0816,306.60352,344.25952,402.04056,444.42448,510.36432,86.1157716214561,483.7096438662276,212.9714021174064,263.15939928831403,307.2654859219342,344.4817257507804,400.93634374503205,443.7548972766378,509.8226445523283
"InChI=1/C9H15/c1-4-7-8-9(5-2)6-3/h4-5,9H,1-3,6-8H2/t9-/m0/s1",[CH2]C[C@H](C=C)CCC=C,215.81867,485.42768,206.02016,252.79728,292.0432,324.34368,374.6772,412.41688,472.08072,216.28568745135925,489.19958458403937,204.01950234248764,249.31465077608397,288.8802603392676,322.5210148007197,372.95770023302265,411.4146375000784,471.2066015737023
"InChI=1/C6H9/c1-3-5-6-4-2/h3,5-6H2,1H3",[C]#CCCCC,467.456798,373.29648,124.0556,151.96288,176.73216,197.73584,230.62208,255.0148,292.83816,466.04523611638376,376.4864787834676,124.01010766442789,150.74175822733287,175.0813054894836,196.97543171678822,228.7132941816303,253.8091029136005,291.7655196714383
