inchi,smiles,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_7,prediction_8
"InChI=1/C6H12/c1-3-5-6-4-2/h5-6H,3-4H2,1-2H3/b6-5+",[H]/C(=C(/[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-53.023832,380.28376,132.54912,165.56088,195.89488,222.08672,264.09408,295.76696,345.64024,-53.04849873927893,376.37987807591463,132.2063921373239,165.037204333968,195.70401401334635,221.73546901809274,263.282317359451,294.8012521800193,345.7350660658453
"InChI=1/C8H12/c1-3-5-7-8-6-4-2/h3,5-8H,1,4H2,2H3/b7-5+,8-6-",[H]C([H])=C([H])/C([H])=C([H])/C([H])=C(/[H])C([H])([H])C([H])([H])[H],116.930248,408.44208,155.854,202.21272,243.17408,276.26952,323.59056,355.26344,401.53848,117.15399925574661,405.1091687573928,156.2334072904837,202.71057967237272,243.36944379357007,275.83105112260216,321.71606609534354,353.06140732287815,400.2324973316912
"InChI=1/C9H16/c1-5-9(6-2,7-3)8-4/h5-6H,1-2,7-8H2,3-4H3",[H]C([H])=C([H])C(C([H])=C([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],9.388896,433.54608,204.05368,254.76376,298.9468,336.01704,393.33784,434.88496,497.64496,10.260578376788033,438.8123753248001,205.67780606119595,256.729397180182,300.0753987494723,335.71175400677913,390.42572064980095,430.32369774442554,493.4481555740582
"InChI=1/C7H14/c1-5-7(4)6(2)3/h5H2,1-4H3",[H]C([H])([H])C(=C(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-88.880712,407.43792,147.65336,186.6064,223.17456,255.05664,306.18512,344.46872,404.00704,-88.26529710275969,406.3168515954071,148.00329977762715,186.2668393178009,222.6558554279937,254.2602464056912,304.9963865856281,343.14859379200124,403.03806731569637
"InChI=1/C8H12/c1-5-7-8(3,4)6-2/h6H,2H2,1,3-4H3",[H]C([H])=C([H])C(C#CC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],174.159,416.39168,165.77008,203.59344,236.85624,264.88904,308.82104,341.58176,393.04496,172.22160351825084,416.1851574481731,165.04385515286128,202.99363096129673,236.70566234137596,264.4847253648821,308.5295581580307,340.9909064619093,392.6169746275835
"InChI=1/C8H16/c1-5-6-7-8(2,3)4/h6-7H,5H2,1-4H3/b7-6-",[H]/C(=C(\[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-97.851208,428.10688,175.47696,223.0072,265.4748,301.54088,358.23408,400.4088,466.18128,-102.85904491764654,424.93881673926944,176.8736474108585,224.927768732172,268.1950305439423,304.69259944252144,360.8926811072638,401.2987825402136,465.7580400769342
"InChI=1/C8H10/c1-5-8(4)6-7(2)3/h1,6H,4H2,2-3H3",[H]C#CC(=C([H])[H])C([H])=C(C([H])([H])[H])C([H])([H])[H],295.310904,401.74768,153.92936,188.02896,217.48432,242.2536,281.20664,310.2436,355.68184,291.7275758745254,398.1106984797589,153.72899936969026,189.3795966328542,219.77221791997528,244.84507724661145,283.61096872413407,312.21569883183304,357.67377497912173
"InChI=1/C6H14/c1-5(2)6(3)4/h5-6H,1-4H3",[H]C([H])([H])C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-180.41408,368.6104,143.00912,181.1672,215.476,244.80584,291.66664,327.06328,382.96152,-182.66164526524148,369.690146818921,142.42989663714314,181.7336968765164,216.20270720570232,245.6303281971545,291.8801661830574,326.96090562149664,382.3559017557708
"InChI=1/C8H16/c1-6(2)8(5)7(3)4/h6H,1-5H3",[H]C([H])([H])C(=C(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-113.436608,434.7176,169.91224,216.85672,259.74272,296.6456,355.05424,398.40048,465.30264,-109.39748349542555,434.9910486393667,173.09647732608522,217.66317207848232,259.6018984285114,295.7793721270642,353.5412501464738,396.36550470541823,463.92873342323537
"InChI=1/C7H16/c1-5-7(3,4)6-2/h5-6H2,1-4H3",[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-204.1792,404.84384,165.8956,210.78992,251.12368,285.47432,339.57344,379.94904,443.25296,-202.820211594682,399.35842837361656,169.19622699206676,214.93842317675515,255.35189743118465,289.25668734249575,342.73997491691216,382.3975657882577,445.1193022490536
"InChI=1/C7H10/c1-3-5-7-6-4-2/h3,5H,7H2,1-2H3/b5-3-",[H]/C(=C(\[H])C([H])([H])C#CC([H])([H])[H])C([H])([H])[H],209.05356,399.27912,131.62864,162.59024,191.2088,215.97808,255.55872,285.22328,331.28912,210.6240294587495,398.8073657334088,130.51935454696738,161.836777168515,191.2652222456199,216.54651107427418,256.20711444135895,285.66227749853357,331.59101975843953
InChI=1/C8H2/c1-3-5-7-8-6-4-2/h1-2H,[H]C#CC#CC#CC#C[H],917.388024,340.70312,130.45712,149.03408,161.79528,171.544,186.27168,197.0664,213.71872,915.7336926370485,341.25907307299553,129.93348936197143,148.98381878774515,160.84944200429757,171.0342371163946,185.4357603532353,195.68437153621625,212.49712222529826
"InChI=1/C9H18/c1-6-8(4)9(5)7(2)3/h7H,6H2,1-5H3/b9-8-",[H]C([H])([H])/C(=C(\C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-134.01352,465.17712,197.65216,250.8308,299.28152,340.74496,405.848,453.79664,527.3932,-132.55819678546965,466.63767158806235,197.08623618739097,249.70339087573407,298.054283119177,339.13601623899024,403.3233091084939,450.07478599190136,524.8493834614869
"InChI=1/C7H6/c1-4-7(5-2)6-3/h1-2,6-7H,3H2",[H]C#CC([H])(C#C[H])C([H])=C([H])[H],543.338424,364.09168,125.56184,152.25576,173.09208,189.61888,214.55552,232.92328,261.75104,539.7924749332261,366.1520746640457,125.40985584836989,151.6529405062821,172.51280483362345,189.04753740998973,213.62668054702362,231.76876260891697,261.0836335705399
"InChI=1/C6H12/c1-4-5-6(2)3/h2,4-5H2,1,3H3",[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-58.559264,377.68968,132.50728,166.43952,197.15008,223.50928,265.43296,296.93848,346.39336,-59.49498358839301,374.9446867141363,135.72677368483792,168.7606457323037,198.94662035658155,224.8483218125028,266.0065689133995,297.06282872518324,346.1213453553415
"InChI=1/C6H12/c1-5(2)6(3)4/h6H,1H2,2-4H3",[H]C([H])=C(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-62.856232,369.78192,132.67464,166.77424,197.44296,223.6348,265.22376,296.52008,345.89128,-65.87276737586092,365.86858864761564,134.09108798631698,168.24327026690676,199.08211463788896,224.6443980407027,265.45025087554524,295.98166792323246,345.11967828565224
"InChI=1/C7H12/c1-3-5-7-6-4-2/h3-4,6H,1,5,7H2,2H3/b6-4+",[H]C([H])=C([H])C([H])([H])C([H])([H])/C([H])=C(\[H])C([H])([H])[H],52.496648,408.48392,148.40648,182.67344,214.34632,241.66784,285.18144,317.81664,368.98696,51.361472259656296,411.7759618688955,146.38998239325934,180.81399349615185,212.97152153870118,240.6676298607277,284.6571792175589,317.5570473923011,369.20242322070703
"InChI=1/C5H8/c1-3-5-4-2/h3-5H,1H2,2H3/b5-4+",[H]C([H])=C([H])/C([H])=C(\[H])C([H])([H])[H],86.83892,316.35224,100.416,127.90488,152.25576,172.12976,201.54328,222.29592,254.13616,79.5311840194754,315.6983399622863,100.21375643062984,127.63179101688962,153.06879832785012,172.9476187987927,201.40470659486925,222.80271593951284,253.70040471697382
"InChI=1/C8H16/c1-6-7(2)8(3,4)5/h6H,1-5H3/b7-6+",[H]/C(=C(/C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-115.281752,421.91456,173.80336,220.706,262.9644,299.07232,355.97472,398.35864,464.46584,-113.42704060491735,422.3064435803943,176.14367852373113,221.76224998911448,263.4014208962096,299.2134403358766,355.77547294064743,398.06429707618946,464.042298426396
"InChI=1/C7H16/c1-5-6-7(2,3)4/h5-6H2,1-4H3",[H]C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-209.8276,393.63072,171.58584,218.4048,258.5712,291.91768,344.134,383.33808,445.26128,-209.9323081023582,396.4943589011125,169.82006088191224,214.50640826388957,254.6108520368257,288.41695874416814,342.409952148206,381.98139781493967,444.904775188205
"InChI=1/C5H6/c1-3-5-4-2/h3,5H,1-2H2",[H]C([H])=C=C([H])C([H])=C([H])[H],251.571368,304.88808,94.68392,119.36952,139.24352,154.808,177.52712,193.67736,218.44664,253.1484499904425,304.5523373173332,93.38603389932385,117.83420992743217,139.93508725155132,155.0490509652759,178.17026162087166,193.6082847709693,217.19823851989798
"InChI=1/C10H22/c1-8(9(2,3)4)10(5,6)7/h8H,1-7H3",[H]C([H])([H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-251.784752,467.64568,236.89808,301.248,358.44328,406.894,482.6244,538.52264,625.00592,-253.57408432672537,467.13294613313565,235.18177235867978,301.4300053477057,359.1424286828206,407.93390557000413,481.9691426107014,536.7248695844884,622.6091998867247
"InChI=1/C7H14/c1-4-7(5-2)6-3/h4,7H,1,5-6H2,2-3H3",[H]C([H])=C([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-72.743024,400.53432,168.11312,208.48872,243.5088,272.83864,318.94632,353.63168,408.52576,-71.82206792653861,406.49412768496296,164.27139591921937,203.7084096601388,239.04159573783159,269.1369771242594,316.290265209937,351.15695844220534,407.2816590984338
"InChI=1/C8H8/c1-4-7-8(5-2)6-3/h2-4,7-8H,1H3/b7-4+",[H]C#CC([H])(C#C[H])/C([H])=C(\[H])C([H])([H])[H],510.837112,400.53432,149.07592,180.1212,205.55992,226.43808,258.82224,282.8384,320.4944,509.54221859645327,403.5452502066529,148.35350165153517,179.00317936726265,204.82077691988172,225.77838195238945,257.97179954115427,282.1991678599032,320.93789042275387
"InChI=1/C7H14/c1-5-6-7(2,3)4/h5-6H,1-4H3/b6-5+",[H]/C(=C(/[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-94.22368,386.55976,159.07568,199.49312,235.68472,266.39528,314.6368,350.6192,406.97768,-92.35914864958858,389.078414375543,159.05496984562058,198.40615046294124,234.27837463385862,264.40014564939145,312.62587812341985,348.7801022141076,405.4823066981819
"InChI=1/C8H16/c1-4-7-8(5-2)6-3/h5H,4,6-7H2,1-3H3/b8-5-",[H]/C(=C(\C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-102.583312,445.84704,179.99568,224.0532,264.97272,300.36936,356.64416,398.86072,464.88424,-103.08709992109925,444.99119621828027,177.78224295231536,223.24915958767374,264.88092566202903,300.4053605925212,356.60851880328255,398.09782341602073,464.1853032770659
"InChI=1/C10H6/c1-5-9-10(6-2,7-3)8-4/h2-4H,1H3",[H]C#CC(C#C[H])(C#C[H])C#CC([H])([H])[H],973.248608,426.3496,174.4728,205.89464,229.61792,248.36224,276.85528,297.9008,330.9544,971.8171091709926,425.0812015946748,173.1668172051057,204.417104425641,228.2848725588531,247.3273069256437,275.5081532640637,295.795736783905,329.9682866583992
"InChI=1/C6H12/c1-4-6(3)5-2/h4,6H,1,5H2,2-3H3/t6-/m1/s1",[H]C([H])=C([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-51.161952,373.58936,143.21832,176.27192,205.26704,230.03632,269.6588,299.74176,347.60672,-50.73729746186339,373.3493702614949,138.4258884390011,172.28917868083508,202.93824104027487,228.81059515885795,269.20261475355494,299.540450701756,347.8280453322831
"InChI=1/C6H10/c1-4-5-6(2)3/h4-5H,2H2,1,3H3/b5-4+",[H]C([H])=C(/C([H])=C(\[H])C([H])([H])[H])C([H])([H])[H],42.170536,350.49368,126.90072,160.16352,188.36368,211.292,246.10288,271.7508,312.1264,43.880089252449736,355.26030663897916,125.8471174981305,157.03996670153884,184.7502425487902,207.907572380802,243.985503967083,271.24058715672015,312.80521168770264
"InChI=1/C11H24/c1-7-11(8-2,9-3)10(4,5)6/h7-9H2,1-6H3",[H]C([H])([H])C([H])([H])C(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-257.667456,488.31464,272.42024,344.3432,406.6848,458.65008,539.15024,598.43752,690.02528,-262.31611148938157,482.81078978114743,272.9539638990371,345.3556864174909,407.9488134306748,458.76799008427923,537.6442570570824,595.9235267094756,687.0971561784391
"InChI=1/C4H6/c1-3-4-2/h1H,4H2,2H3",[H]C#CC([H])([H])C([H])([H])[H],166.661272,289.44912,81.12776,99.70472,115.64576,128.95088,150.08008,166.1048,191.71088,166.56852853039132,289.861928222282,81.3939423297297,99.4313317459449,115.98816004969359,128.52350418235875,150.18301019829897,165.95630288973075,192.2366508251925
"InChI=1/C8H16/c1-5-8(6-2)7(3)4/h5,7H,6H2,1-4H3/b8-5+",[H]/C(=C(/C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-107.168976,434.75944,180.07936,226.3544,268.15256,303.67472,359.48928,401.0364,465.97208,-104.64920758717363,435.4856708151645,178.18762048576923,224.7431176455902,267.4194678482346,303.04416916666264,359.0117133761929,400.2870679439589,465.54810309983714
"InChI=1/C8H12/c1-4-5-6-7-8(2)3/h4-6H,1-3H3/b5-4+",[H]C(=C=C(C([H])([H])[H])C([H])([H])[H])/C([H])=C(\[H])C([H])([H])[H],155.845632,411.11984,164.59856,203.04952,237.10728,265.80952,310.53648,343.54824,394.63488,156.47185464722594,411.1244343602714,163.9340174792295,202.2282239208348,236.92504143412847,266.078145885699,311.25550594207857,343.8622380079537,394.532741048497
"InChI=1/C10H22/c1-7-9(3,4)10(5,6)8-2/h7-8H2,1-6H3",[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-258.818056,481.91312,247.0652,310.74568,364.80296,410.15752,482.4152,537.35112,624.42016,-257.6594315764558,476.9206107257903,247.11752332809007,311.4037376382175,367.08671044986653,413.6430141944867,486.2148974188616,541.2771375424635,626.9888767710283
"InChI=1/C11H24/c1-7-10(3,4)9-11(5,6)8-2/h7-9H2,1-6H3",[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-279.771528,533.20896,259.24064,331.70752,395.76456,449.27792,531.7864,592.20336,685.5484,-279.366820656618,531.6562553435226,260.2518346497675,332.8049330502339,397.0658274062078,450.48229459441853,531.5861371811778,591.4874529820587,685.189145416278
"InChI=1/C8H14/c1-3-5-7-8-6-4-2/h3-6H,7-8H2,1-2H3/b5-3-,6-4+",[H]/C(=C(\[H])C([H])([H])C([H])([H])/C([H])=C(\[H])C([H])([H])[H])C([H])([H])[H],26.455432,446.09808,167.10896,207.44272,245.1824,277.90128,329.78288,368.4012,428.31608,24.57540801169452,441.9993886328127,166.7417315980772,206.73372898200813,244.7138538352681,277.6742073162398,329.93829918339094,368.919552792044,429.35258219613877
InChI=1/C6H6/c1-3-5-6-4-2/h1-2H3,[H]C([H])([H])C#CC#CC([H])([H])[H],369.610376,335.5568,106.85936,127.10992,145.35216,161.25136,187.06664,206.56408,236.93992,369.73440364341747,335.5781993342009,106.84994163944384,127.22398199734292,145.06333714139583,160.83234737720363,186.26788237626272,205.6031094684102,237.49384780251478
"InChI=1/C6H12/c1-3-5-6-4-2/h3,5H,4,6H2,1-2H3/b5-3-",[H]/C(=C(\[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-49.463248,378.652,128.78352,162.7576,194.3468,221.50096,264.51248,296.56192,346.4352,-48.96606213807743,378.39334218993724,129.20804938602944,162.70503606986048,194.08602938613495,221.0120818708362,263.3760189275289,294.8162414246122,344.67756616707607
"InChI=1/C6H10/c1-3-5-6-4-2/h1H,4-6H2,2H3",[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],124.632992,367.73176,128.57432,158.5736,185.01648,207.40088,242.71384,269.2404,310.99672,127.97499778169633,366.91389466855804,130.3250548067379,159.4735214889267,185.38440639588586,207.56360304653433,242.2705850468099,268.29777236154695,309.82834452645625
"InChI=1/C9H14/c1-5-8-9(4,6-2)7-3/h5-8H,2-3H2,1,4H3/b8-5-",[H]C([H])=C([H])C(C([H])=C([H])[H])(/C([H])=C(/[H])C([H])([H])[H])C([H])([H])[H],137.427664,437.35352,193.00792,238.52984,277.23184,309.28128,358.94536,395.8064,453.79664,131.49967729339286,441.3943476961057,191.18440338648247,237.56580474827854,276.5265969870623,308.7905854779623,357.79127581970556,393.67443452781345,451.8690797600773
"InChI=1/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-148.519448,347.52304,124.72504,153.84568,181.62744,206.062,245.72632,275.9348,323.71608,-146.36959804911794,347.41165188626724,124.23837264207029,155.03093320180517,182.64113554708229,206.70878540669244,244.85127798368876,275.51257279178566,323.2201908590948
"InChI=1/C7H12/c1-5-7(3,4)6-2/h1H,6H2,2-4H3",[H]C#CC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],85.679952,384.04936,155.4356,193.00792,225.05736,251.54208,292.6708,323.29768,371.62288,86.1139327494404,383.5502581797098,155.06992055658205,192.75501107613871,224.95516274906313,251.54870383714717,292.4361055981216,322.7619989195822,371.249620358693
"InChI=1/C7H8/c1-4-7(5-2)6-3/h1,5-6H,2H2,3H3/b7-6-",[H]C#C/C(C([H])=C([H])[H])=C(\[H])C([H])([H])[H],320.042528,364.008,131.25208,164.222,190.95776,211.79408,242.21176,264.13592,298.7376,315.1059861618049,363.35778765984264,131.46831773499315,161.9287039173949,187.88252671343793,208.51650579082929,240.11470688035035,263.34089877365517,299.53318236885167
"InChI=1/C9H16/c1-5-8-9(4,6-2)7-3/h5-6,8H,2,7H2,1,3-4H3/b8-5-/t9-/m1/s1",[H]C([H])=C([H])[C@](/C([H])=C(/[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],8.476784,454.42424,203.30056,252.33704,294.42808,329.74104,384.928,426.05672,490.65768,8.23421414004855,451.9916446479107,201.6302679751276,250.24367383404194,292.92875243795964,328.92032971876733,384.42810090951605,425.3406141976985,489.9485233786635
"InChI=1/C8H12/c1-3-5-7-8-6-4-2/h3,5-8H,1,4H2,2H3/b7-5-,8-6+",[H]C([H])=C([H])/C([H])=C([H])\C([H])=C(/[H])C([H])([H])C([H])([H])[H],118.080848,406.43376,157.7368,203.21688,243.63432,276.31136,322.75376,353.84088,399.86488,117.16419465590096,403.84468770407574,156.54668000095393,203.03696043776634,243.70237481883046,276.19013483682494,321.8774199835449,352.8940642048749,399.75316992200965
"InChI=1/C6H8/c1-3-5-6-4-2/h3-6H,1-2H2/b6-5-",[H]C([H])=C([H])/C([H])=C(/[H])C([H])=C([H])[H],171.359904,320.99648,111.75464,146.60736,176.85768,200.45544,232.17016,252.25336,281.41584,172.7918751768847,321.0018496414993,110.93366739787308,146.7965149120057,177.28511586357862,200.61106428250483,232.01384511387664,252.39386131659126,281.4531590294299
"InChI=1/C9H16/c1-5-8-9(4,6-2)7-3/h5-6,8H,2,7H2,1,3-4H3/b8-5+/t9-/m0/s1",[H]C([H])=C([H])[C@@](/C([H])=C(\[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-3.38904,463.00144,200.49728,248.1112,290.5788,326.5612,382.96152,424.75968,490.11376,-2.66766057651958,456.158053635877,202.29663582860985,249.81446903063062,291.7946981558962,327.4442641866548,382.9853511956318,424.57920131324727,490.1121341441054
"InChI=1/C6H10/c1-3-5-6-4-2/h3-4,6H,1,5H2,2H3/b6-4-",[H]C([H])=C([H])C([H])([H])/C([H])=C(/[H])C([H])([H])[H],79.470896,365.6816,121.5452,150.66584,177.82,201.2504,238.36248,266.1024,309.36496,81.17334265039808,367.47728919248846,120.82339913980192,150.37906131750609,178.05768188039116,201.7750362389139,238.71637719219297,265.9412865677771,308.6601682117148
"InChI=1/C8H18/c1-5-8(4,6-2)7-3/h5-7H2,1-4H3",[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-221.910992,432.12352,199.95336,253.88512,298.7376,335.47312,392.71024,435.88912,504.63224,-219.15203935709525,425.06270376909083,198.91215069473878,251.74308517367163,297.3268892620074,335.3918055144183,394.61306910637035,438.54761554054215,507.56095172075106
"InChI=1/C10H22/c1-6-7-9(2)8-10(3,4)5/h9H,6-8H2,1-5H3/t9-/m1/s1",[H]C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-269.713192,505.88744,241.16576,305.47384,362.58544,410.70144,485.51136,540.69832,626.21928,-268.9000635042133,506.84721473042896,240.85007908748668,304.30076169387434,361.21487353800745,409.1696961696409,483.57453920961507,538.7560416639626,625.1414076307613
"InChI=1/C8H14/c1-4-6-8(3)7-5-2/h4-8H,1-3H3/b6-4-,7-5+/t8-/m1/s1",[H]/C(=C(\[H])[C@]([H])(/C([H])=C(\[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],19.426312,438.31584,168.6152,211.20832,249.49192,281.87608,332.46064,370.03296,428.77632,22.140561083922165,431.9455573757822,171.43975363563732,211.62284644369794,249.00820568024432,281.1310547833583,332.0706270123103,370.4877876541356,430.1975335184351
"InChI=1/C8H18/c1-5-7(3)8(4)6-2/h7-8H,5-6H2,1-4H3/t7-,8+",[H]C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-216.488528,455.76312,194.43048,243.9272,288.11024,325.9336,386.35056,431.91432,503.5444,-216.69128928347618,446.09243764354835,195.3453023730723,244.88673343109417,289.35966347849416,327.42756615414777,387.1992108199594,432.45575227798827,503.77389520768804
"InChI=1/C6H4/c1-3-5-6-4-2/h1-2,5-6H/b6-5+",[H]C#C/C([H])=C(\[H])C#C[H],528.6484,318.10952,103.01008,122.96776,138.23936,150.33112,168.48968,181.75296,202.58928,528.9177066473715,316.98742165053824,103.26877236266466,123.2016302765295,138.74482859198622,150.85523494661595,168.69775550048217,181.7171455842572,203.047880847334
"InChI=1/C8H10/c1-4-7-8(5-2)6-3/h2,4,6-8H,3H2,1H3/b7-4+/t8-/m0/s1",[H]C#C[C@@]([H])(C([H])=C([H])[H])/C([H])=C(\[H])C([H])([H])[H],327.866608,414.50888,161.66976,193.76104,222.00304,245.93552,283.71704,312.04272,356.56048,325.64946085476504,413.071840824114,160.44788991166013,192.5310555543518,221.30450862959373,245.31633423838878,283.4712114798763,312.0279173780541,357.2835585057181
"InChI=1/C6H10/c1-4-6(3)5-2/h4H,1,3,5H2,2H3",[H]C([H])=C([H])C(=C([H])[H])C([H])([H])C([H])([H])[H],56.810352,352.75304,125.14344,160.41456,189.61888,212.9656,247.94384,273.46624,313.46528,57.603260466277376,358.045313164135,125.41671827559139,158.1978801853114,186.49120199881338,209.56691085543818,244.74011433253446,270.6790082330251,311.2160138978291
"InChI=1/C10H22/c1-6-10(5,7-2)8-9(3)4/h9H,6-8H2,1-5H3",[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-262.031368,500.86664,243.67616,309.4068,366.05816,413.21184,486.5992,541.11672,626.05192,-262.67966612518876,503.5984420439946,243.0479149782034,308.1798302925307,365.07594168586786,412.43371176743267,485.54172881554666,539.445007947495,624.4348018284302
"InChI=1/C5H10/c1-4-5(2)3/h2,4H2,1,3H3",[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])[H],-38.153896,338.52744,108.40744,136.64944,162.29736,184.3052,219.2416,245.51712,286.85504,-36.12150026482453,337.2051241304454,108.68104658432998,136.36375634299955,162.27799213008734,184.47914322053944,218.01700868133076,243.6010651911455,284.2067344440437
"InChI=1/C8H8/c1-4-6-8(3)7-5-2/h3H2,1-2H3",[H]C([H])=C(C#CC([H])([H])[H])C#CC([H])([H])[H],449.48712,407.27056,139.28536,169.07544,195.1836,217.3588,252.37888,278.4452,318.73712,450.875772229463,405.4283035980997,139.54699386919364,168.9590969603638,195.10874039902438,216.99981578072342,251.7417887048017,277.98822562637343,318.96593504557273
"InChI=1/C8H14/c1-5-7(3)8(4)6-2/h5-8H,1-2H2,3-4H3/t7-,8+",[H]C([H])=C([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(C([H])=C([H])[H])C([H])([H])[H],27.831968,421.45432,186.52272,229.4924,265.09824,294.63728,341.16336,376.30896,432.12352,29.24986889761678,425.1487744251074,181.7215524192376,223.77460368417695,261.31437833021914,292.62344398324313,340.9081221341646,377.4819762806037,434.80558190800565
"InChI=1/C3H6/c1-3-2/h3H,1H2,2H3",[H]C([H])=C([H])C([H])([H])[H],17.932624,266.18608,64.0152,79.66336,94.26552,106.98488,127.52832,143.17648,168.11312,20.64879680073099,267.4688056946839,64.13745312166944,81.47790413994366,95.02863313730438,108.90584983072858,128.34165477304475,144.717239291415,168.6256557046607
"InChI=1/C8H12/c1-4-6-7-8(3)5-2/h6-7H,1,5H2,2-3H3/b8-7+",[H]C([H])=C=C([H])/C([H])=C(\C([H])([H])[H])C([H])([H])C([H])([H])[H],167.845344,414.96912,161.25136,202.46376,237.6512,266.5208,310.78752,343.33904,394.1328,164.73410855564873,412.1788314627295,161.81820903889496,202.67796199926835,238.27104970457066,267.6686398165999,312.0442529382796,343.64829752142543,393.42593731908727
"InChI=1/C8H10/c1-4-6-8(3)7-5-2/h8H,1-3H3",[H]C([H])([H])C#CC([H])(C#CC([H])([H])[H])C([H])([H])[H],344.288808,425.68016,148.90856,182.004,211.75224,237.2328,277.73392,307.98424,355.0124,345.31420883127464,424.341793631399,148.4891727100469,180.89313100101387,210.94763120572512,236.46023243778282,277.2112894431109,307.81515878079676,355.39893342887683
"InChI=1/C6H8/c1-3-5-6-4-2/h4-6H,1H2,2H3/b6-4-",[H]C([H])=C=C([H])/C([H])=C(/[H])C([H])([H])[H],223.835632,339.99184,115.14368,145.26848,170.498,190.66488,220.66416,242.37912,276.18584,223.31225373266577,340.7725949910555,114.88127865704848,144.11171964568757,169.75745847875316,190.6665117483837,221.29379204523326,243.0526251975919,275.90762560331524
"InChI=1/C7H14/c1-3-5-7-6-4-2/h5,7H,3-4,6H2,1-2H3/b7-5-",[H]/C(=C(\[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-69.625944,414.67624,151.29344,192.71504,230.37104,262.42048,312.50296,349.53136,406.894,-69.08368426083743,414.32849344612595,151.62022782506585,192.54558836463175,230.3097839824157,262.1482550667246,311.96268244439443,348.35695736703235,405.25533497061065
